Hardware Vendor,"Nodes	",Form Factor,Result,"ssj_ops @ 100% of target load	","ssj_ops @ 90% of target load	","ssj_ops @ 80% of target load	","ssj_ops @ 70% of target load	","ssj_ops @ 60% of target load	","ssj_ops @ 50% of target load	","ssj_ops @ 40% of target load	","ssj_ops @ 30% of target load	","ssj_ops @ 20% of target load	","ssj_ops @ 10% of target load	","Average watts @ 100% of target load	","Average watts @ 90% of target load	","Average watts @ 80% of target load	","Average watts @ 70% of target load	","Average watts @ 60% of target load	","Average watts @ 50% of target load	","Average watts @ 40% of target load	","Average watts @ 30% of target load	","Average watts @ 20% of target load	","Average watts@10% of target load	","Average watts @ active idle	","Performance/power @ 100% of target load	","Performance/power @ 90% of target load	","Performance/power @ 80% of target load	","Performance/power @ 70% of target load	","Performance/power @ 60% of target load	","Performance/power @ 50% of target load	","Performance/power @ 40% of target load	","Performance/power @ 30% of target load	","Performance/power @ 20% of target load	","Performance/power @ 10% of target load	",# Cores,# Chips ,# Cores Per Chip ,Processor,DIMMS,Power Supply Details,Power Supply Rating (watts)
1,1,1,20908,6060000,5470000,4870000,4270000,3650000,3040000,2440000,1830000,1220000,608773,214,201,189,175,161,149,131,120,109,100,51.4,28358,27149,25789,24360,22626,20457,18621,15320,11206,6061,64,1,64,1,1,1,650
1,1,1,21168,5880000,5310000,4720000,4120000,3530000,2950000,2360000,1770000,1180000,589426,206,191,177,162,149,138,127,117,107,100,56.4,28488,27771,26681,25448,23712,21308,18584,15147,11015,5895,64,1,64,1,1,1,650
1,1,1,20214,11700000,10600000,9390000,8230000,7060000,5880000,4700000,3530000,2350000,1180000,430,400,372,344,311,294,270,244,227,197,106,27225,26427,25215,23940,22690,20014,17378,14480,10357,5973,128,2,64,1,2,2,800
1,1,1,20350,11900000,10800000,9590000,8390000,7200000,6000000,4800000,3600000,2400000,1200000,425,410,377,362,325,307,270,250,222,199,92.9,28081,26352,25432,23190,22169,19520,17788,14416,10829,6025,128,2,64,1,2,2,800
1,1,2,14274,5850000,5280000,4690000,4110000,3520000,2940000,2350000,1760000,1170000,587425,405,328,283,248,213,187,165,147,127,107,47.4,14434,16084,16548,16529,16468,15723,14240,11977,9232,5481,56,2,28,2,3,3,850
1,1,2,14066,5860000,5260000,4690000,4110000,3510000,2930000,2350000,1760000,1170000,589346,412,330,285,249,214,188,165,149,129,109,62.4,14242,15934,16435,16466,16440,15622,14194,11831,9125,5428,56,2,28,2,3,3,850
1,1,2,12727,5390000,4940000,4390000,3840000,3290000,2740000,2200000,1640000,1100000,547494,385,347,306,269,235,205,179,154,129,106,48.2,13982,14234,14341,14304,14002,13366,12295,10695,8483,5157,56,2,28,3,3,3,850
1,4,2,11935,19300000,17500000,15500000,13600000,11700000,9710000,7770000,5830000,3890000,1940000,1417,1287,1139,1003,888,783,689,598,513,427,193,13592,13584,13651,13548,13127,12399,11277,9747,7576,4543,224,8,28,4,3,4,0
2,4,2,9472,12900000,11800000,10300000,9030000,7750000,6460000,5180000,3870000,2580000,1290000,1229,1071,924,802,705,647,589,522,449,371,210,10533,10978,11189,11267,10993,9994,8785,7422,5749,3489,144,8,18,5,4,5,0
2,4,2,9288,13000000,11800000,10400000,9070000,7770000,6480000,5190000,3890000,2590000,1290000,1256,1105,948,823,721,658,593,525,455,382,228,10332,10716,10931,11021,10773,9857,8745,7411,5683,3385,144,8,18,5,5,5,0
2,16,3,10062,57000000,51800000,45700000,40000000,34300000,28600000,22900000,17200000,11400000,5720000,4918,4306,3793,3346,3016,2781,2529,2226,1899,1581,878,11594,12038,12046,11956,11373,10281,9052,7709,6024,3619,704,32,22,6,1,4,0
2,8,3,0,51900000,47400000,41700000,36200000,31000000,25900000,20700000,15600000,10400000,5180000,5429,4916,3901,3393,2968,2700,2403,2105,1796,1478,839,9554,9651,10682,10669,10458,9592,8625,7390,5765,3503,576,32,18,7,6,4,0
2,1,1,8913,856931,769188,687411,601199,512622,428614,342541,256976,171765,85416,93.1,81,67.2,55.9,47.5,41.7,36.6,32.3,28.5,25.1,20,9208,9499,10228,10762,10800,10289,9358,7965,6021,3408,6,1,6,8,7,6,250
2,1,1,9749,3240000,2950000,2590000,2260000,1950000,1620000,1290000,970456,648195,324418,287,255,223,197,176,162,146,129,111,93.4,51.2,11284,11560,11623,11505,11033,10000,8889,7528,5830,3473,36,2,18,5,8,7,750
2,1,1,11157,3530000,3180000,2820000,2470000,2120000,1770000,1410000,1060000,706411,354529,279,240,209,184,167,154,141,124,107,89.8,46.7,12669,13270,13492,13408,12723,11449,10052,8530,6600,3948,44,2,22,6,1,7,750
2,1,1,11542,5760000,5200000,4610000,4040000,3470000,2890000,2310000,1730000,1150000,577465,469,421,357,301,261,232,202,176,151,125,55,12284,12352,12926,13420,13271,12454,11429,9850,7651,4614,56,2,28,9,3,7,750
2,1,1,20184,11100000,10000000,8920000,7810000,6690000,5580000,4460000,3350000,2230000,1120000,404,382,358,331,305,280,258,236,214,188,81.6,27497,26323,24920,23574,21949,19910,17305,14173,10420,5938,128,2,64,10,6,8,800
2,1,2,10206,3250000,2950000,2600000,2270000,1950000,1630000,1300000,974218,651757,324007,272,243,215,191,171,156,141,124,107,87.8,46.9,11952,12133,12065,11919,11413,10453,9225,7854,6115,3691,36,2,18,5,8,7,750
2,1,2,11423,3510000,3190000,2820000,2470000,2120000,1760000,1410000,1060000,704701,351163,272,238,205,181,163,150,136,120,102,84.8,44.6,12898,13434,13737,13610,12954,11712,10365,8826,6899,4139,44,2,22,6,1,7,750
2,1,2,10802,3340000,3040000,2680000,2340000,2020000,1680000,1350000,1010000,670112,337218,269,236,205,182,166,152,138,122,105,88.4,44.9,12429,12852,13098,12844,12180,11040,9735,8263,6367,3815,44,2,22,6,1,7,750
2,1,2,11790,5730000,5160000,4590000,4010000,3440000,2870000,2300000,1720000,1140000,573385,457,408,344,292,255,224,195,170,147,129,52.3,12541,12637,13337,13736,13487,12797,11753,10105,7770,4447,56,2,28,9,3,7,750
2,1,2,12831,5810000,5220000,4650000,4080000,3490000,2910000,2330000,1750000,1170000,580574,432,376,319,277,240,208,182,159,137,114,49.8,13454,13879,14556,14730,14569,14010,12809,10998,8519,5107,56,2,28,11,3,9,750
2,1,2,11867,4370000,3960000,3520000,3080000,2640000,2200000,1760000,1320000,879965,439459,268,253,237,218,200,184,170,157,144,128,77.5,16337,15658,14889,14105,13193,11943,10330,8400,6112,3425,64,2,32,12,6,10,750
2,1,2,11064,4380000,3960000,3520000,3080000,2640000,2190000,1760000,1320000,876211,439432,287,271,253,234,214,197,182,168,154,138,84.9,15238,14597,13888,13150,12312,11153,9656,7847,5692,3195,64,2,32,13,6,11,1100
2,1,2,16501,5680000,5120000,4550000,3990000,3410000,2850000,2280000,1710000,1140000,566487,246,236,220,205,186,164,151,141,130,117,99.5,23090,21739,20684,19473,18308,17357,15055,12102,8732,4830,64,1,64,14,1,12,750
2,1,2,20910,11100000,10000000,8930000,7800000,6700000,5580000,4470000,3340000,2230000,1120000,393,370,347,321,294,270,250,229,207,181,72.3,28320,27151,25722,24308,22774,20683,17896,14625,10780,6166,128,2,64,10,6,13,800
2,1,2,11064,7060000,6400000,5640000,4960000,4250000,3540000,2840000,2120000,1410000,706189,562,483,421,377,340,315,287,253,215,181,86.4,12581,13253,13416,13152,12486,11249,9901,8376,6567,3912,88,4,22,15,2,14,1600
2,1,2,11962,11400000,10200000,9110000,7970000,6820000,5690000,4560000,3410000,2270000,1140000,923,822,689,575,496,430,374,326,280,232,85.6,12305,12465,13214,13864,13754,13254,12182,10472,8129,4922,112,4,28,9,9,15,1600
2,1,2,11872,11500000,10400000,9270000,8120000,6950000,5790000,4630000,3470000,2320000,1160000,939,839,710,592,511,442,383,333,286,237,89.8,12292,12406,13055,13717,13613,13108,12080,10413,8090,4891,112,4,28,9,9,15,1600
2,1,4,11958,11500000,10400000,9250000,8090000,6930000,5780000,4620000,3460000,2310000,1150000,915,820,694,583,502,437,383,336,292,245,106,12597,12688,13321,13879,13813,13230,12068,10303,7915,4703,112,4,28,9,9,16,1100
2,1,5,10103,3250000,2970000,2590000,2270000,1950000,1620000,1300000,972113,645820,325183,273,247,217,191,172,157,142,126,108,89.6,48.1,11872,12021,11923,11867,11335,10351,9161,7742,5989,3630,36,2,18,5,8,7,750
2,1,5,11537,5810000,5240000,4660000,4080000,3490000,2910000,2330000,1750000,1170000,586207,469,421,358,307,268,233,203,178,153,128,56,12387,12454,13011,13276,13003,12489,11453,9842,7596,4571,56,2,28,9,3,17,750
3,4,3,10619,17600000,15900000,14100000,12500000,10600000,8800000,7040000,5280000,3520000,1760000,1412,1214,1078,969,867,787,718,652,587,520,329,12441,13061,13076,12894,12188,11183,9814,8092,6005,3380,192,8,24,16,10,5,0
3,1,1,17278,5820000,5210000,4630000,4060000,3480000,2900000,2310000,1740000,1160000,576481,250,229,212,192,179,168,156,145,133,119,60.8,23274,22766,21789,21084,19384,17258,14770,11982,8712,4861,64,1,64,17,11,18,650
3,1,1,6916,508013,463373,406011,356998,305028,252720,202718,153152,101051,50447,63.9,60.3,51.3,44,37.6,32.3,29.1,25.9,23.5,20.7,16,7947,7687,7909,8107,8104,7819,6969,5905,4304,2434,4,1,4,18,12,19,300
3,1,1,7809,474047,427509,379044,332812,282416,236669,191106,141210,94558,47253,47.7,43.6,39,35.2,31.2,28.4,26.2,24.1,22.3,20.1,16,9932,9814,9710,9464,9049,8327,7304,5858,4234,2356,4,1,4,19,12,20,300
3,1,1,9281,586973,527938,471368,414492,353701,294232,235319,177117,118070,59428,56.1,51.5,44.5,37.3,31.9,28.2,25.4,23,20.5,17.5,13.1,10471,10244,10592,11120,11087,10444,9283,7695,5751,3400,4,1,4,20,12,21,300
3,1,1,8924,651586,582666,519605,455039,391263,322940,259677,195508,130148,64423,73.9,62.1,51.6,43.3,36.8,31.2,26.9,23.5,20.5,17.9,12.8,8821,9390,10074,10503,10643,10363,9654,8334,6341,3594,6,1,6,8,12,22,300
3,1,1,11660,786578,718749,637381,559173,479727,395072,317856,238148,159527,79813,57.4,50.6,44.7,40.1,35.8,31.6,28.3,25.6,23.2,20.7,16.8,13702,14191,14258,13943,13402,12485,11234,9314,6864,3847,8,1,8,21,12,23,450
3,1,2,10765,3870000,3490000,3090000,2710000,2330000,1940000,1550000,1160000,774176,387384,318,277,240,212,188,167,151,137,122,106,61.5,12191,12623,12904,12797,12385,11575,10259,8483,6334,3645,36,2,18,22,10,24,800
3,1,1,9811,3230000,2910000,2580000,2260000,1940000,1620000,1290000,970277,646383,322218,289,260,230,199,172,153,138,123,108,92.3,47.3,11191,11173,11236,11377,11283,10544,9367,7896,5982,3492,36,2,18,23,8,25,800
3,1,1,10950,3450000,3110000,2760000,2420000,2070000,1720000,1380000,1040000,690427,344856,266,239,211,186,169,154,138,122,107,91.4,49.6,12954,12972,13062,12978,12295,11208,9973,8507,6481,3773,44,2,22,24,8,25,800
3,1,2,13006,5190000,4680000,4170000,3660000,3110000,2600000,2080000,1560000,1040000,520770,367,322,272,236,208,185,166,148,130,111,53.6,14140,14528,15298,15505,15008,14035,12533,10519,7956,4684,56,2,28,25,10,25,800
3,1,2,11638,3450000,3100000,2750000,2410000,2070000,1720000,1370000,1030000,688822,342368,255,224,196,174,158,145,132,114,98.9,84.7,43.6,13504,13814,13988,13820,13081,11868,10433,9048,6965,4043,44,2,22,24,8,25,800
3,1,2,12842,5080000,4580000,4080000,3560000,3050000,2540000,2040000,1530000,1020000,506845,355,309,269,237,212,188,166,147,129,109,57.3,14293,14835,15137,15070,14420,13539,12239,10350,7889,4634,56,2,28,4,3,25,800
3,1,2,13502,5510000,4980000,4420000,3870000,3320000,2760000,2210000,1660000,1110000,555330,388,322,276,242,213,189,169,150,132,112,58.3,14201,15442,16034,16028,15576,14620,13091,11037,8407,4955,56,2,28,2,10,25,800
3,1,2,11991,4660000,4200000,3740000,3270000,2800000,2330000,1860000,1400000,930994,465123,332,303,269,235,208,183,163,146,129,112,58.2,14023,13849,13905,13907,13487,12701,11414,9563,7196,4164,56,2,28,25,10,25,800
3,1,6,10699,3260000,2940000,2610000,2290000,1970000,1630000,1310000,976085,652130,327272,267,241,212,185,161,144,129,115,99.9,84.5,40.1,12196,12201,12333,12390,12183,11336,10103,8514,6525,3873,36,2,18,23,8,25,800
3,1,6,12079,3450000,3100000,2770000,2410000,2070000,1730000,1380000,1040000,690526,343507,243,218,192,167,152,139,127,113,96.9,82,41.7,14183,14202,14404,14439,13668,12421,10873,9252,7125,4188,44,2,22,24,8,25,800
3,1,2,12828,10200000,9230000,8210000,7180000,6150000,5130000,4100000,3070000,2050000,1030000,733,631,549,483,430,382,334,294,254,211,94.9,13980,14629,14943,14876,14292,13444,12248,10472,8071,4854,112,4,28,4,13,26,1600
3,1,2,12008,10400000,9380000,8350000,7300000,6260000,5210000,4180000,3130000,2090000,1040000,773,674,579,508,455,409,368,329,290,248,146,13487,13930,14423,14368,13765,12743,11341,9523,7215,4204,112,4,28,4,13,26,1600
3,1,2,11886,10500000,9500000,8430000,7390000,6330000,5270000,4210000,3170000,2110000,1060000,785,687,590,522,467,419,376,336,295,253,148,13415,13818,14287,14145,13560,12574,11211,9423,7141,4176,112,4,28,4,13,26,1600
3,1,2,12979,11200000,10100000,8940000,7830000,6720000,5600000,4470000,3360000,2240000,1120000,808,668,581,512,453,402,359,320,280,237,120,13815,15088,15393,15298,14849,13915,12459,10491,7981,4732,112,4,28,2,14,27,1600
3,1,2,11444,9430000,8510000,7570000,6620000,5680000,4730000,3790000,2840000,1890000,940508,710,647,572,501,442,390,348,311,274,235,113,13291,13151,13239,13206,12843,12103,10891,9134,6894,3994,112,4,28,25,14,28,1600
3,1,5,7535,508794,464610,401218,357316,305878,253982,203829,152176,101674,51444,60,57.4,46.8,40.7,34.7,29.6,26.5,23.4,21.1,18.3,13.3,8476,8101,8580,8772,8821,8570,7690,6499,4822,2818,4,1,4,18,12,29,250
3,1,5,8944,478512,429767,383866,333825,289162,238762,191219,143580,94862,48106,44.7,40.2,35.8,31.4,28.1,25,22.6,20.4,18.4,16,11.6,10713,10692,10722,10622,10303,9536,8458,7032,5163,3002,4,1,4,19,12,30,250
3,1,5,10427,591742,534498,474350,417545,356872,296352,237875,178292,118311,59729,51.8,47.9,40.9,34.6,29.5,25.5,22.5,19.9,17.2,14,9.33,11421,11154,11606,12070,12103,11629,10576,8958,6862,4254,4,1,4,20,12,31,250
3,1,5,11089,695687,622632,555470,484278,418655,345565,277162,207569,139347,69264,61.8,49.8,42.8,36.8,32.3,27.9,24.4,21.4,18.9,16.2,11.7,11254,12501,12967,13163,12972,12375,11348,9685,7377,4277,6,1,6,8,12,32,250
3,1,5,9435,655699,589566,522263,455895,391846,325677,260292,196623,130916,65014,71.7,60.6,50,41.9,35.5,30,25.5,21.8,18.4,15.5,10,9148,9723,10440,10890,11050,10863,10211,9023,7096,4192,6,1,6,8,12,32,250
3,1,5,12364,797225,712828,635321,555428,477700,395875,317519,237991,159095,79687,56,48.1,42.5,37.7,33.6,29.6,26.1,23.5,21.2,18.8,16.3,14229,14834,14935,14746,14230,13374,12151,10132,7519,4237,8,1,8,21,12,23,450
3,1,5,8187,484122,435666,386466,338638,289910,242418,191117,145498,96975,48224,47.2,43.9,39.2,34.7,30.5,27,24.2,22.3,20.6,19.3,16.1,10267,9929,9856,9753,9513,8994,7912,6516,4718,2503,4,1,4,26,12,33,300
3,1,5,10000,587425,528569,472606,412459,351668,292100,234210,176891,117089,58469,51.2,47.1,41,34.8,29.7,26.1,23.4,21.4,19.4,16.7,12.4,11481,11230,11532,11851,11823,11175,10001,8273,6050,3500,4,1,4,20,12,34,300
3,1,5,12631,776812,705646,628060,556871,469204,389284,312897,235087,157397,77883,53.2,46.6,41.3,37.1,32.2,28.5,25.1,22.4,20.3,18.6,15.9,14594,15148,15214,15023,14552,13666,12479,10498,7771,4182,8,1,8,21,12,35,300
3,1,5,9031,652874,585813,523155,455777,388815,326150,258442,196481,130085,64384,72.9,61.4,51,42.6,35.8,30.8,26.3,22.8,20,18.2,14.9,8960,9544,10262,10697,10853,10604,9843,8616,6498,3539,6,1,6,8,12,35,300
3,1,5,11901,4510000,4060000,3600000,3160000,2700000,2260000,1800000,1350000,902810,451236,342,301,251,219,195,177,160,145,128,110,54.8,13184,13479,14325,14409,13825,12771,11241,9359,7052,4107,48,2,24,27,15,24,800
3,1,5,10685,3250000,2930000,2600000,2280000,1950000,1620000,1300000,975794,648012,324198,264,240,214,185,161,144,129,114,99.4,84.3,40,12333,12196,12193,12306,12132,11293,10068,8555,6519,3846,36,2,18,23,8,25,800
3,1,5,12065,3440000,3110000,2760000,2410000,2070000,1720000,1380000,1030000,694746,343770,241,219,192,168,151,139,127,112,97.7,82.2,41.8,14272,14201,14334,14353,13668,12413,10844,9207,7113,4182,44,2,22,24,8,25,800
4,1,1,11207,4510000,4080000,3620000,3170000,2710000,2260000,1810000,1360000,905590,451980,296,277,256,230,209,195,182,171,159,150,95.5,15232,14701,14174,13781,12959,11618,9919,7984,5712,3008,64,2,32,28,6,36,850
